mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_score,param_booster,param_disable_default_eval_metric,param_eta,param_eval_metric,param_gamma,param_max_delta_step,param_max_depth,param_min_child_weight,param_nthread,param_objective,param_seed,param_verbosity,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10094652175903321,0.006870812084437517,0.011297893524169923,0.0073760493022208586,0.5,gbtree,0,0.01,rmse,0.0,0,6,10,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",0.6226260662078857,0.5481001138687134,0.5367642045021057,0.5269430875778198,0.47391974925994873,0.5416706442832947,0.047804343468856966,529
0.10339837074279785,0.009109092382975907,0.007823896408081055,0.0005548155843492194,0.5,gbtree,0,0.01,rmse,0.0,0,6,10,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",0.6226260662078857,0.5481001138687134,0.5367642045021057,0.5269430875778198,0.47391974925994873,0.5416706442832947,0.047804343468856966,529
0.1939551830291748,0.021859157041728066,0.008210277557373047,0.0007333514683345205,0.5,gbtree,0,0.01,rmse,0.0,0,9,1,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 9, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",0.6123758554458618,0.5366451740264893,0.5169097185134888,0.5068166851997375,0.4605487585067749,0.5266592383384705,0.04961135546497104,625
0.18433609008789062,0.009752765670286568,0.007985830307006836,0.000810881699680265,0.5,gbtree,0,0.01,rmse,0.0,0,9,1,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 9, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",0.6123758554458618,0.5366451740264893,0.5169097185134888,0.5068166851997375,0.4605487585067749,0.5266592383384705,0.04961135546497104,625
0.15642094612121582,0.01090683828783581,0.00763392448425293,0.00022972003125070525,0.5,gbtree,0,0.01,rmse,0.0,0,9,5,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 9, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",0.6159347891807556,0.5390682816505432,0.5291736125946045,0.5252012610435486,0.4680904746055603,0.5354936838150024,0.04727075006940153,601
0.15485811233520508,0.008780362569794274,0.007730627059936523,0.00042840746046049597,0.5,gbtree,0,0.01,rmse,0.0,0,9,5,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 9, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",0.6159347891807556,0.5390682816505432,0.5291736125946045,0.5252012610435486,0.4680904746055603,0.5354936838150024,0.04727075006940153,601
0.12518811225891113,0.004491454587033017,0.008310842514038085,0.0006817544379914615,0.5,gbtree,0,0.01,rmse,0.0,0,9,10,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 9, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",0.620987594127655,0.544812798500061,0.5300315618515015,0.5266662240028381,0.4716251492500305,0.5388246655464173,0.048015676467467606,577
0.12459864616394042,0.004101886008192897,0.00784754753112793,0.0007357246590817913,0.5,gbtree,0,0.01,rmse,0.0,0,9,10,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 0, 'max_depth': 9, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",0.620987594127655,0.544812798500061,0.5300315618515015,0.5266662240028381,0.4716251492500305,0.5388246655464173,0.048015676467467606,577
0.04072422981262207,0.002550383933970843,0.0065135002136230465,0.0007710619714181075,0.5,gbtree,0,0.01,rmse,0.0,1,3,1,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 3, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.03973731994628906,0.002634785702294103,0.007028627395629883,0.0010739624257960524,0.5,gbtree,0,0.01,rmse,0.0,1,3,1,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 3, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.040450668334960936,0.0021996101150056715,0.006193113327026367,0.00040230690281365327,0.5,gbtree,0,0.01,rmse,0.0,1,3,5,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 3, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.03918709754943848,0.0009585227339801658,0.005590629577636719,0.0005191972461403436,0.5,gbtree,0,0.01,rmse,0.0,1,3,5,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 3, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.03940763473510742,0.001370129178944577,0.006869745254516601,0.0008695165444741101,0.5,gbtree,0,0.01,rmse,0.0,1,3,10,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 3, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.04001784324645996,0.002169617741955204,0.005879068374633789,0.0003762830935231049,0.5,gbtree,0,0.01,rmse,0.0,1,3,10,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 3, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.040011930465698245,0.0022323191396292257,0.005319452285766602,0.0010952551730301406,0.5,gbtree,0,0.01,rmse,0.0,1,6,1,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.036855554580688475,0.0032030176691809947,0.006167936325073242,0.0012457307687627117,0.5,gbtree,0,0.01,rmse,0.0,1,6,1,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.037921810150146486,0.0017262184580186535,0.006514787673950195,0.0004521783690317798,0.5,gbtree,0,0.01,rmse,0.0,1,6,5,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.0385746955871582,0.0008076991047630198,0.00601353645324707,0.0008295456513200532,0.5,gbtree,0,0.01,rmse,0.0,1,6,5,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.036495018005371097,0.0014944481661599463,0.005115318298339844,0.0005800531743190858,0.5,gbtree,0,0.01,rmse,0.0,1,6,10,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.03660941123962402,0.005953965785165604,0.007968425750732422,0.00171956036582723,0.5,gbtree,0,0.01,rmse,0.0,1,6,10,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.03892250061035156,0.002625342874408405,0.006304168701171875,0.0005970421028306599,0.5,gbtree,0,0.01,rmse,0.0,1,9,1,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 9, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.04184656143188477,0.005019697308536764,0.00648646354675293,0.0003242123947495544,0.5,gbtree,0,0.01,rmse,0.0,1,9,1,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 9, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.039309453964233396,0.0009790074603191336,0.006291484832763672,0.000502445116951262,0.5,gbtree,0,0.01,rmse,0.0,1,9,5,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 9, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.040378665924072264,0.003579906472462144,0.005845165252685547,0.0007273417519958243,0.5,gbtree,0,0.01,rmse,0.0,1,9,5,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 9, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.03870911598205566,0.0031299423233886376,0.0059107780456542965,0.001024691706391415,0.5,gbtree,0,0.01,rmse,0.0,1,9,10,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 9, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.034813213348388675,0.005742721231969663,0.0056244850158691405,0.0009005594389753258,0.5,gbtree,0,0.01,rmse,0.0,1,9,10,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0, 'max_delta_step': 1, 'max_depth': 9, 'min_child_weight': 10, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",-1.194549322128296,-1.135751724243164,-1.2784500122070312,-1.4587693214416504,-1.2307274341583252,-1.2596495628356934,0.10993392600935402,1081
0.055260229110717776,0.0046766937476963085,0.006632804870605469,0.0006309960007856764,0.5,gbtree,0,0.01,rmse,0.1,0,3,1,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0.1, 'max_delta_step': 0, 'max_depth': 3, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",0.6312847137451172,0.5476012229919434,0.5415869951248169,0.5273841619491577,0.4774659276008606,0.5450646042823791,0.04966812782033937,457
0.05610413551330566,0.0035219177959603374,0.007346725463867188,0.0020844915542277986,0.5,gbtree,0,0.01,rmse,0.1,0,3,1,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0.1, 'max_delta_step': 0, 'max_depth': 3, 'min_child_weight': 1, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",0.6312847137451172,0.5476012229919434,0.5415869951248169,0.5273841619491577,0.4774659276008606,0.5450646042823791,0.04966812782033937,457
0.053712892532348636,0.0018795671027126493,0.0067290782928466795,0.00042803827141701543,0.5,gbtree,0,0.01,rmse,0.1,0,3,5,-1,reg:squarederror,42,0,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0.1, 'max_delta_step': 0, 'max_depth': 3, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 0}",0.6312847137451172,0.5476012229919434,0.5415869951248169,0.5273841619491577,0.4774659276008606,0.5450646042823791,0.04966812782033937,457
0.055098533630371094,0.002675178001484894,0.006635856628417969,0.0005948479313780706,0.5,gbtree,0,0.01,rmse,0.1,0,3,5,-1,reg:squarederror,42,1,"{'base_score': 0.5, 'booster': 'gbtree', 'disable_default_eval_metric': 0, 'eta': 0.01, 'eval_metric': 'rmse', 'gamma': 0.1, 'max_delta_step': 0, 'max_depth': 3, 'min_child_weight': 5, 'nthread': -1, 'objective': 'reg:squarederror', 'seed': 42, 'verbosity': 1}",0.6312847137451172,0.5476012229919434,0.5415869951248169,0.5273841619491577,0.4774659276008606,0.5450646042823791,0.04966812782033937,457
